"","Product_Code","Warehouse","Product_Category","Date","Order_Demand"
"38590","Product_1429","Whse_A","Category_019","2014/5/16",300
"38591","Product_1548","Whse_A","Category_019","2012/8/14",15000
"38592","Product_1786","Whse_J","Category_018","2014/1/28",2
"38593","Product_1128","Whse_S","Category_030","2016/10/10",3000
"38594","Product_0349","Whse_A","Category_021","2015/5/5",20
"38595","Product_1479","Whse_J","Category_019","2015/8/10",3000
"38596","Product_2075","Whse_A","Category_009","2016/8/29",2
"38597","Product_1771","Whse_J","Category_001","2015/10/29",5
"38598","Product_1119","Whse_J","Category_007","2013/11/6",1
"38599","Product_0017","Whse_J","Category_005","2014/11/26",100
"38600","Product_1402","Whse_A","Category_019","2016/7/18",1000
"38601","Product_1244","Whse_J","Category_019","2016/2/17",500
"38602","Product_1383","Whse_J","Category_019","2015/1/9",1000
"38603","Product_1123","Whse_J","Category_007","2016/2/26",30
"38604","Product_1378","Whse_J","Category_019","2012/8/7",100
"38605","Product_0553","Whse_S","Category_030","2014/2/27",2000
"38606","Product_1509","Whse_A","Category_019","2012/12/7",800
"38607","Product_0202","Whse_C","Category_007","2016/12/7",576
"38608","Product_1518","Whse_J","Category_019","2014/9/3",200
"38609","Product_1453","Whse_J","Category_019","2016/7/8",100
"38610","Product_1991","Whse_J","Category_005","2012/10/5",100
"38611","Product_0984","Whse_A","Category_028","2014/2/4",4000
"38612","Product_0021","Whse_J","Category_005","2015/2/25",1000
"38613","Product_1560","Whse_A","Category_019","2013/10/30",0
"38614","Product_1616","Whse_S","Category_024","2014/1/28",12
"38615","Product_1286","Whse_J","Category_019","2015/10/28",20000
"38616","Product_1368","Whse_A","Category_019","2013/3/27",500
"38617","Product_1382","Whse_J","Category_019","2014/9/24",5000
"38618","Product_1430","Whse_J","Category_019","2016/9/27",1000
"38619","Product_1402","Whse_A","Category_019","2013/12/17",10000
"38620","Product_1294","Whse_J","Category_019","2016/3/4",10000
"38621","Product_1359","Whse_J","Category_019","2013/12/13",30000
"38622","Product_1393","Whse_C","Category_019","2013/3/18",10000
"38623","Product_0779","Whse_J","Category_001","2015/9/9",10
"38624","Product_1315","Whse_J","Category_019","2013/10/10",600
"38625","Product_0003","Whse_J","Category_005","2016/7/6",300
"38626","Product_0790","Whse_J","Category_001","2013/8/6",10
"38627","Product_1359","Whse_J","Category_019","2013/3/13",15000
"38628","Product_0587","Whse_S","Category_032","2015/2/13",240
"38629","Product_0619","Whse_J","Category_001","2013/9/13",25
"38630","Product_0705","Whse_J","Category_001","2015/10/2",25
"38631","Product_1222","Whse_J","Category_019","2015/7/28",100
"38632","Product_1418","Whse_J","Category_019","2013/10/23",100
"38633","Product_1473","Whse_J","Category_019","2012/7/18",200
"38634","Product_1388","Whse_J","Category_019","2013/2/15",500
"38635","Product_1350","Whse_J","Category_019","2016/5/27",52000
"38636","Product_1688","Whse_J","Category_021","2014/12/15",3
"38637","Product_1357","Whse_J","Category_019","2014/6/18",1000
"38638","Product_1278","Whse_C","Category_019","2016/4/7",10000
"38639","Product_0720","Whse_J","Category_001","2012/8/28",5
"38640","Product_0620","Whse_J","Category_001","2012/2/21",1
"38641","Product_0932","Whse_J","Category_006","2013/1/18",5000
"38642","Product_0317","Whse_J","Category_011","2012/12/7",16
"38643","Product_0507","Whse_A","Category_012","2016/2/19",1
"38644","Product_1410","Whse_J","Category_019","2013/8/20",100
"38645","Product_1295","Whse_J","Category_019","2015/5/11",5000
"38646","Product_1378","Whse_J","Category_019","2016/10/21",10000
"38647","Product_1274","Whse_J","Category_019","2013/3/19",1000
"38648","Product_1250","Whse_J","Category_019","2016/4/18",5000
"38649","Product_0458","Whse_A","Category_015","2015/8/4",20
"38650","Product_1554","Whse_J","Category_019","2014/8/26",5000
"38651","Product_1382","Whse_J","Category_019","2014/2/14",5000
"38652","Product_0016","Whse_J","Category_005","2013/10/22",200
"38653","Product_1295","Whse_J","Category_019","2014/3/7",14000
"38654","Product_0172","Whse_S","Category_007","2014/12/16",20
"38655","Product_1712","Whse_J","Category_026","2014/5/23",5
"38656","Product_1749","Whse_J","Category_001","2016/3/29",1
"38657","Product_1315","Whse_J","Category_019","2014/4/11",300
"38658","Product_1383","Whse_J","Category_019","2014/7/15",100
"38659","Product_1788","Whse_J","Category_006","2015/5/1",1000
"38660","Product_1342","Whse_C","Category_019","2015/5/25",15000
"38661","Product_1439","Whse_J","Category_019","2013/4/25",3000
"38662","Product_0033","Whse_S","Category_005","2013/4/15",5000
"38663","Product_1938","Whse_J","Category_001","2013/2/8",4
"38664","Product_1825","Whse_J","Category_006","2015/11/17",2500
"38665","Product_1817","Whse_J","Category_006","2013/10/22",2500
"38666","Product_1239","Whse_J","Category_019","2014/7/22",1000
"38667","Product_1423","Whse_A","Category_019","2013/10/30",0
"38668","Product_1432","Whse_C","Category_019","2015/7/17",50000
"38669","Product_1219","Whse_J","Category_019","2015/2/20",5000
"38670","Product_0981","Whse_J","Category_028","2014/10/1",400
"38671","Product_0313","Whse_J","Category_015","2016/2/2",168
"38672","Product_0608","Whse_J","Category_001","2015/11/26",2
"38673","Product_1456","Whse_J","Category_019","2015/10/14",500
"38674","Product_1399","Whse_J","Category_019","2014/6/20",1000
"38675","Product_1675","Whse_J","Category_021","2015/4/17",12
"38676","Product_0901","Whse_J","Category_023","2014/1/6",50
"38677","Product_1458","Whse_J","Category_019","2016/10/7",1000
"38678","Product_0374","Whse_S","Category_030","2013/6/4",11000
"38679","Product_1378","Whse_J","Category_019","2014/6/5",500
"38680","Product_1287","Whse_J","Category_019","2014/3/31",1000
"38681","Product_1418","Whse_J","Category_019","2012/10/12",1000
"38682","Product_0407","Whse_J","Category_019","2016/5/16",50
"38683","Product_0490","Whse_J","Category_013","2012/1/17",10
"38684","Product_2076","Whse_A","Category_009","2013/8/29",100
"38685","Product_0041","Whse_J","Category_011","2013/2/25",100
"38686","Product_1093","Whse_A","Category_024","2016/6/8",NA
"38687","Product_0620","Whse_S","Category_001","2014/5/22",3
"38688","Product_0981","Whse_J","Category_028","2012/5/31",500
"38689","Product_1643","Whse_C","Category_019","2016/11/1",100
"38690","Product_0918","Whse_S","Category_023","2013/1/2",50
"38691","Product_1886","Whse_J","Category_007","2013/8/26",10000
"38692","Product_0749","Whse_J","Category_001","2015/2/10",15
"38693","Product_0181","Whse_J","Category_007","2012/11/22",1000
"38694","Product_1287","Whse_J","Category_019","2016/1/14",10000
"38695","Product_1557","Whse_J","Category_019","2014/11/20",100
"38696","Product_0464","Whse_J","Category_022","2012/1/30",55
"38697","Product_1419","Whse_A","Category_019","2015/10/13",0
"38698","Product_0215","Whse_S","Category_007","2015/3/1",500
"38699","Product_1670","Whse_A","Category_026","2016/9/7",3
"38700","Product_0606","Whse_J","Category_001","2016/8/18",25
"38701","Product_0127","Whse_J","Category_019","2013/7/30",1000
"38702","Product_0956","Whse_J","Category_028","2015/12/3",1
"38703","Product_1273","Whse_S","Category_019","2016/6/24",14000
"38704","Product_0200","Whse_A","Category_007","2014/1/28",100
"38705","Product_0412","Whse_A","Category_007","2015/10/26",10
"38706","Product_0815","Whse_J","Category_001","2014/2/28",5
"38707","Product_0178","Whse_J","Category_007","2014/4/24",2688
"38708","Product_1604","Whse_S","Category_030","2015/3/24",1000
"38709","Product_0460","Whse_S","Category_015","2015/8/31",6
"38710","Product_1513","Whse_A","Category_019","2014/9/11",10000
"38711","Product_1381","Whse_J","Category_019","2012/12/11",5000
"38712","Product_0959","Whse_J","Category_028","2014/9/24",1
"38713","Product_1991","Whse_C","Category_005","2013/8/20",500
"38714","Product_0981","Whse_J","Category_028","2013/2/4",300
"38715","Product_0265","Whse_J","Category_001","2014/2/24",96
"38716","Product_1868","Whse_J","Category_001","2013/11/29",1
"38717","Product_1994","Whse_J","Category_019","2015/8/5",100
"38718","Product_1512","Whse_J","Category_019","2013/11/5",1000
"38719","Product_1478","Whse_S","Category_019","2014/3/19",500
"38720","Product_1997","Whse_J","Category_005","2015/6/29",2000
"38721","Product_1419","Whse_A","Category_019",NA,400
"38722","Product_1015","Whse_J","Category_007","2013/6/7",200
"38723","Product_0621","Whse_J","Category_001","2015/12/7",1
"38724","Product_0620","Whse_J","Category_001","2014/8/27",1
"38725","Product_0012","Whse_J","Category_005","2014/5/1",5000
"38726","Product_0755","Whse_J","Category_001","2015/7/7",50
"38727","Product_1656","Whse_A","Category_026","2013/7/12",24
"38728","Product_0191","Whse_C","Category_007","2015/6/16",165
"38729","Product_1286","Whse_J","Category_019","2015/11/30",4000
"38730","Product_0355","Whse_J","Category_005","2015/3/5",1000
"38731","Product_1307","Whse_J","Category_019","2016/7/8",200
"38732","Product_1652","Whse_J","Category_019","2015/6/23",2000
"38733","Product_1880","Whse_J","Category_005","2014/8/7",300
"38734","Product_0071","Whse_S","Category_019","2015/10/9",4000
"38735","Product_0082","Whse_J","Category_019","2015/9/11",1000
"38736","Product_1387","Whse_J","Category_019","2014/10/23",1000
"38737","Product_0537","Whse_S","Category_022","2013/1/10",2
"38738","Product_0631","Whse_J","Category_001","2013/4/22",4
"38739","Product_1947","Whse_J","Category_001","2016/4/22",1
"38740","Product_1287","Whse_J","Category_019","2013/6/20",2000
"38741","Product_1540","Whse_J","Category_019","2014/11/4",1000
"38742","Product_0645","Whse_J","Category_019","2016/11/8",4
"38743","Product_1222","Whse_J","Category_019","2014/8/25",500
"38744","Product_0842","Whse_J","Category_021","2012/11/8",100
"38745","Product_1886","Whse_C","Category_007","2013/12/24",1600
"38746","Product_1209","Whse_J","Category_019","2014/10/20",100
"38747","Product_1359","Whse_J","Category_019","2012/6/20",3000
"38748","Product_0705","Whse_J","Category_001","2015/12/24",50
"38749","Product_1970","Whse_J","Category_005","2014/8/4",3000
"38750","Product_0816","Whse_J","Category_001","2015/1/15",30
"38751","Product_1643","Whse_J","Category_019","2013/7/1",200
"38752","Product_1262","Whse_J","Category_019","2014/12/17",5000
"38753","Product_1053","Whse_A","Category_024","2013/1/15",22
"38754","Product_1424","Whse_A","Category_019","2015/6/9",5400
"38755","Product_1394","Whse_J","Category_019","2013/11/13",2000
"38756","Product_0026","Whse_J","Category_005","2013/7/22",100
"38757","Product_0289","Whse_J","Category_024","2016/4/21",5
"38758","Product_0791","Whse_J","Category_001","2016/6/6",50
"38759","Product_0658","Whse_C","Category_011","2016/1/4",217
"38760","Product_1967","Whse_J","Category_005","2012/7/6",9000
"38761","Product_1382","Whse_J","Category_019","2014/1/8",1000
"38762","Product_1480","Whse_J","Category_019","2013/5/20",0
"38763","Product_1274","Whse_J","Category_019","2016/12/20",4000
"38764","Product_1286","Whse_J","Category_019","2015/2/10",30000
"38765","Product_0741","Whse_J","Category_001","2016/7/19",75
"38766","Product_0425","Whse_A","Category_019","2012/2/20",750
"38767","Product_0002","Whse_S","Category_005","2012/5/11",25000
"38768","Product_1453","Whse_J","Category_019","2013/2/27",25000
"38769","Product_0020","Whse_J","Category_005","2014/4/3",100
"38770","Product_1403","Whse_C","Category_019","2012/12/6",20000
"38771","Product_0620","Whse_J","Category_001","2014/5/9",1
"38772","Product_1519","Whse_J","Category_019","2013/9/18",500
"38773","Product_1248","Whse_J","Category_019","2012/8/24",3000
"38774","Product_1393","Whse_J","Category_019","2012/8/31",1000
"38775","Product_1294","Whse_J","Category_019","2016/8/12",10000
"38776","Product_2124","Whse_A","Category_009","2016/3/31",10
"38777","Product_1295","Whse_J","Category_019","2013/11/8",3000
"38778","Product_1761","Whse_J","Category_001","2012/5/15",1
"38779","Product_1359","Whse_J","Category_019","2012/1/16",10000
"38780","Product_1796","Whse_J","Category_005","2015/8/7",300
"38781","Product_1741","Whse_S","Category_030","2014/7/21",500
"38782","Product_0443","Whse_C","Category_015","2014/4/16",4
"38783","Product_1369","Whse_J","Category_019","2016/2/2",5000
"38784","Product_0408","Whse_J","Category_019","2015/3/30",300
"38785","Product_1228","Whse_J","Category_019","2015/12/3",2000
"38786","Product_0477","Whse_C","Category_005","2015/4/30",600
"38787","Product_0200","Whse_C","Category_007","2014/4/24",330
"38788","Product_1423","Whse_A","Category_019","2013/10/26",0
"38789","Product_1424","Whse_A","Category_019","2015/10/15",0
"38790","Product_0645","Whse_S","Category_019","2016/8/18",30
"38791","Product_1284","Whse_A","Category_019","2012/12/14",4500
"38792","Product_1224","Whse_S","Category_019","2012/11/6",3000
"38793","Product_0154","Whse_S","Category_021","2012/2/10",1800
"38794","Product_1015","Whse_J","Category_007","2014/2/12",400
"38795","Product_1729","Whse_J","Category_005","2015/9/10",300
"38796","Product_1286","Whse_J","Category_019","2014/4/10",10000
"38797","Product_2163","Whse_J","Category_024","2015/5/22",6
"38798","Product_0361","Whse_J","Category_007","2014/9/12",3
"38799","Product_1513","Whse_A","Category_019","2014/3/24",0
"38800","Product_1294","Whse_J","Category_019","2015/11/10",20000
"38801","Product_1452","Whse_J","Category_019","2016/10/3",10000
"38802","Product_1359","Whse_J","Category_019","2012/12/14",3000
"38803","Product_0130","Whse_J","Category_021","2015/12/8",200
"38804","Product_0060","Whse_J","Category_019","2014/6/20",1
"38805","Product_0617","Whse_J","Category_001","2012/12/19",1
"38806","Product_1350","Whse_J","Category_019","2015/11/19",16000
"38807","Product_0215","Whse_J","Category_007","2012/5/15",2
"38808","Product_0846","Whse_J","Category_021","2016/3/22",1
"38809","Product_0181","Whse_J","Category_007","2014/3/3",400
"38810","Product_1007","Whse_A","Category_006","2012/8/24",1500
"38811","Product_1419","Whse_A","Category_019",NA,300
"38812","Product_1358","Whse_S","Category_019","2012/7/11",4000
"38813","Product_0666","Whse_J","Category_011","2015/1/5",10
"38814","Product_1016","Whse_J","Category_007","2013/9/4",20000
"38815","Product_1024","Whse_J","Category_008","2014/12/26",20
"38816","Product_0033","Whse_J","Category_005","2013/7/31",5000
"38817","Product_1181","Whse_J","Category_017","2013/5/1",3
"38818","Product_0457","Whse_J","Category_015","2014/8/21",1
"38819","Product_1250","Whse_J","Category_019","2016/7/8",500
"38820","Product_0110","Whse_S","Category_032","2014/11/6",6
"38821","Product_0029","Whse_J","Category_005","2012/3/5",100
"38822","Product_1360","Whse_J","Category_019","2016/6/14",5000
"38823","Product_1970","Whse_J","Category_005","2014/6/11",45000
"38824","Product_1465","Whse_C","Category_019","2014/5/14",4000
"38825","Product_1378","Whse_J","Category_019","2012/12/5",1000
"38826","Product_1786","Whse_J","Category_018","2013/4/11",8
"38827","Product_1418","Whse_J","Category_019","2015/7/27",100
"38828","Product_1000","Whse_A","Category_028","2015/5/19",25000
"38829","Product_1424","Whse_A","Category_019","2012/11/8",800
"38830","Product_1316","Whse_J","Category_019","2013/4/30",200
"38831","Product_1465","Whse_C","Category_019","2015/4/29",5000
"38832","Product_0620","Whse_J","Category_001","2011/12/21",2
"38833","Product_1729","Whse_J","Category_005","2013/1/30",500
"38834","Product_0621","Whse_J","Category_001","2016/11/30",3
"38835","Product_0620","Whse_J","Category_001","2013/4/16",1
"38836","Product_1050","Whse_J","Category_032","2015/4/17",6
"38837","Product_1416","Whse_A","Category_019","2014/10/23",600
"38838","Product_0982","Whse_A","Category_028","2014/10/22",50
"38839","Product_1451","Whse_J","Category_019","2013/5/23",3000
"38840","Product_1729","Whse_J","Category_005","2015/5/27",100
"38841","Product_1424","Whse_A","Category_019",NA,NA
"38842","Product_0642","Whse_C","Category_019","2014/10/10",40
"38843","Product_0387","Whse_C","Category_030","2015/8/5",10000
"38844","Product_1388","Whse_A","Category_019","2014/7/3",10000
"38845","Product_1886","Whse_S","Category_007","2012/7/27",800
"38846","Product_1439","Whse_J","Category_019","2014/1/28",30000
"38847","Product_1451","Whse_J","Category_019","2013/7/25",60000
"38848","Product_1249","Whse_S","Category_019","2015/12/1",100
"38849","Product_1540","Whse_J","Category_019","2012/9/26",200
"38850","Product_0501","Whse_J","Category_015","2016/3/7",6
"38851","Product_1878","Whse_J","Category_005","2016/6/30",100
"38852","Product_1294","Whse_J","Category_019","2013/6/13",10000
"38853","Product_1403","Whse_J","Category_019","2014/10/6",1000
"38854","Product_0619","Whse_J","Category_001","2012/6/28",25
"38855","Product_0739","Whse_J","Category_001","2015/10/14",25
"38856","Product_1424","Whse_A","Category_019","2014/1/14",0
"38857","Product_0409","Whse_J","Category_019","2016/2/5",5
"38858","Product_1795","Whse_J","Category_005","2014/3/5",100
"38859","Product_0529","Whse_S","Category_022","2014/5/14",3
"38860","Product_0023","Whse_J","Category_005","2016/7/12",1000
"38861","Product_0065","Whse_J","Category_019","2015/10/13",1000
"38862","Product_1451","Whse_J","Category_019","2015/7/9",70000
"38863","Product_1387","Whse_J","Category_019","2016/11/16",100
"38864","Product_1845","Whse_S","Category_006","2014/9/15",10000
"38865","Product_1023","Whse_J","Category_007","2015/8/19",200
"38866","Product_2027","Whse_J","Category_005","2015/3/10",200
"38867","Product_1563","Whse_A","Category_019","2013/11/27",500
"38868","Product_1618","Whse_A","Category_024","2016/3/2",1
"38869","Product_1419","Whse_A","Category_019","2013/10/25",0
"38870","Product_1287","Whse_J","Category_019","2015/6/30",0
"38871","Product_1377","Whse_J","Category_019","2012/7/19",5000
"38872","Product_1423","Whse_A","Category_019",NA,1000
"38873","Product_0866","Whse_J","Category_001","2014/5/2",3
"38874","Product_1250","Whse_A","Category_019","2014/1/21",600
"38875","Product_1454","Whse_J","Category_019","2016/9/29",200
"38876","Product_0665","Whse_J","Category_011","2015/11/2",10
"38877","Product_1731","Whse_J","Category_005","2016/4/8",1400
"38878","Product_1135","Whse_J","Category_005","2015/6/2",5000
"38879","Product_0792","Whse_J","Category_001","2015/2/23",10
"38880","Product_0966","Whse_A","Category_006","2016/8/5",50
"38881","Product_0200","Whse_A","Category_007","2016/11/2",1000
"38882","Product_0200","Whse_A","Category_007","2015/7/7",150
"38883","Product_0986","Whse_J","Category_028","2016/6/8",50
"38884","Product_1289","Whse_J","Category_019","2013/9/5",100
"38885","Product_0993","Whse_J","Category_028","2013/2/20",100
"38886","Product_0147","Whse_C","Category_005","2015/5/14",1000
"38887","Product_1377","Whse_J","Category_019","2013/7/11",4000
"38888","Product_0025","Whse_J","Category_005","2016/11/7",100
"38889","Product_1069","Whse_S","Category_020","2013/10/23",300
"38890","Product_0026","Whse_J","Category_005","2013/2/1",200
"38891","Product_0815","Whse_J","Category_001","2015/6/29",1
"38892","Product_1825","Whse_C","Category_006","2013/4/23",2500
"38893","Product_0942","Whse_J","Category_005","2016/7/4",1000
"38894","Product_1248","Whse_J","Category_019","2013/6/27",1000
"38895","Product_2167","Whse_S","Category_024","2012/10/3",120
"38896","Product_0769","Whse_J","Category_001","2014/9/24",25
"38897","Product_1377","Whse_J","Category_019","2015/12/1",6000
"38898","Product_1266","Whse_J","Category_019","2016/8/3",1000
"38899","Product_1016","Whse_J","Category_007","2012/3/12",100
"38900","Product_1315","Whse_J","Category_019","2015/11/25",300
"38901","Product_0398","Whse_S","Category_030","2015/12/14",12000
"38902","Product_1519","Whse_A","Category_019","2014/9/19",4000
"38903","Product_0716","Whse_J","Category_001","2015/4/7",5
"38904","Product_0613","Whse_J","Category_001","2016/11/9",2
"38905","Product_1256","Whse_J","Category_019","2014/4/23",500
"38906","Product_0516","Whse_A","Category_022","2015/12/10",3
"38907","Product_0973","Whse_J","Category_028","2013/11/5",200
"38908","Product_2123","Whse_A","Category_009","2014/3/25",12
"38909","Product_1282","Whse_J","Category_033","2012/9/7",20000
"38910","Product_1361","Whse_J","Category_033","2015/11/2",20000
"38911","Product_0308","Whse_J","Category_024","2013/10/9",35
"38912","Product_1668","Whse_J","Category_026","2016/5/20",3
"38913","Product_1502","Whse_C","Category_019","2014/5/5",250
"38914","Product_1429","Whse_J","Category_019","2016/4/19",2000
"38915","Product_1377","Whse_J","Category_019","2012/4/6",5000
"38916","Product_0032","Whse_J","Category_005","2016/7/19",200
"38917","Product_1371","Whse_J","Category_019","2014/7/9",300
"38918","Product_1463","Whse_J","Category_019","2012/5/28",2000
"38919","Product_1198","Whse_J","Category_019","2013/1/28",5000
"38920","Product_0013","Whse_J","Category_005","2015/3/20",400
"38921","Product_0893","Whse_C","Category_023","2014/5/9",200
"38922","Product_1969","Whse_J","Category_005","2014/4/8",500
"38923","Product_1954","Whse_J","Category_001","2015/3/31",1
"38924","Product_1470","Whse_A","Category_019","2015/10/7",0
"38925","Product_0547","Whse_A","Category_013","2012/5/2",10
"38926","Product_0426","Whse_A","Category_019","2014/12/6",2000
"38927","Product_0495","Whse_A","Category_015","2012/6/4",4
"38928","Product_1432","Whse_J","Category_019","2014/6/19",3000
"38929","Product_1378","Whse_J","Category_019","2013/6/14",1000
"38930","Product_1454","Whse_J","Category_019","2012/8/7",500
"38931","Product_0613","Whse_J","Category_001","2016/1/14",1
"38932","Product_1458","Whse_J","Category_019","2016/12/1",3000
"38933","Product_0349","Whse_A","Category_021","2016/10/3",10
"38934","Product_1659","Whse_J","Category_026","2015/5/12",2
"38935","Product_1274","Whse_J","Category_019","2013/9/2",20000
"38936","Product_1346","Whse_J","Category_019","2015/3/23",1000
"38937","Product_0620","Whse_J","Category_001","2012/7/20",10
"38938","Product_0353","Whse_A","Category_021","2013/11/8",6
"38939","Product_1970","Whse_J","Category_005","2015/7/2",1000
"38940","Product_2072","Whse_A","Category_009","2015/10/1",61
"38941","Product_1279","Whse_J","Category_019","2012/4/17",1000
"38942","Product_0909","Whse_S","Category_023","2013/7/17",400
"38943","Product_1493","Whse_J","Category_019","2012/10/23",500
"38944","Product_1316","Whse_J","Category_019","2015/2/4",1000
"38945","Product_1099","Whse_J","Category_032","2012/12/18",6
"38946","Product_1574","Whse_S","Category_019","2016/1/28",20000
"38947","Product_0998","Whse_J","Category_028","2016/10/31",200
"38948","Product_0337","Whse_S","Category_021","2015/10/1",30
"38949","Product_0223","Whse_J","Category_007","2016/9/2",120
"38950","Product_1885","Whse_J","Category_007","2015/12/9",4300
"38951","Product_1295","Whse_J","Category_019","2012/1/30",3000
"38952","Product_1749","Whse_J","Category_001","2012/10/1",3
"38953","Product_1408","Whse_J","Category_019","2016/5/24",1000
"38954","Product_0996","Whse_S","Category_028","2012/10/1",5000
"38955","Product_1295","Whse_J","Category_019","2012/4/26",20000
"38956","Product_1539","Whse_A","Category_019","2013/3/20",2000
"38957","Product_1521","Whse_S","Category_019","2016/8/12",6000
"38958","Product_1256","Whse_J","Category_019","2016/4/11",10000
"38959","Product_0613","Whse_S","Category_001","2013/11/20",1
"38960","Product_1350","Whse_J","Category_019","2013/3/6",1000
"38961","Product_1314","Whse_J","Category_019","2012/7/26",1000
"38962","Product_1281","Whse_C","Category_019","2016/10/3",2000
"38963","Product_1810","Whse_J","Category_006","2013/12/5",10000
"38964","Product_1073","Whse_S","Category_020","2013/10/1",27
"38965","Product_1045","Whse_J","Category_007","2014/10/30",100
"38966","Product_0620","Whse_J","Category_001","2015/7/24",1
"38967","Product_1392","Whse_J","Category_019","2013/12/20",1000
"38968","Product_1669","Whse_A","Category_026","2015/3/19",20
"38969","Product_0213","Whse_S","Category_007","2012/10/31",3000
"38970","Product_0700","Whse_J","Category_001","2015/6/2",25
"38971","Product_0287","Whse_A","Category_021","2013/3/12",200
"38972","Product_1548","Whse_A","Category_019","2013/10/30",0
"38973","Product_2092","Whse_A","Category_009","2015/9/8",68
"38974","Product_1037","Whse_J","Category_005","2015/3/18",400
"38975","Product_2082","Whse_S","Category_009","2015/12/20",1272
"38976","Product_1416","Whse_J","Category_019","2015/10/8",1000
"38977","Product_0410","Whse_J","Category_019","2012/2/13",1
"38978","Product_1464","Whse_J","Category_019","2014/1/15",1000
"38979","Product_0776","Whse_J","Category_001","2014/6/3",2
"38980","Product_1455","Whse_J","Category_019","2014/5/1",250
"38981","Product_1500","Whse_J","Category_019","2012/4/10",250
"38982","Product_1017","Whse_J","Category_007","2014/3/25",50
"38983","Product_1278","Whse_S","Category_019","2014/1/15",25000
"38984","Product_0018","Whse_J","Category_005","2012/10/9",500
"38985","Product_1393","Whse_J","Category_019","2016/5/31",3000
"38986","Product_0627","Whse_J","Category_001","2014/5/30",1
"38987","Product_1822","Whse_J","Category_018","2013/9/25",3
"38988","Product_0408","Whse_J","Category_019","2016/10/6",500
"38989","Product_2168","Whse_S","Category_024","2016/11/28",2
"38990","Product_0620","Whse_J","Category_001","2013/6/10",3
"38991","Product_1726","Whse_A","Category_003","2016/10/28",18
"38992","Product_2049","Whse_J","Category_011","2015/6/9",10
"38993","Product_1382","Whse_J","Category_019","2012/8/6",1000
"38994","Product_1378","Whse_J","Category_019","2014/6/25",4000
"38995","Product_0620","Whse_J","Category_001","2014/9/18",3
"38996","Product_0178","Whse_J","Category_007","2014/2/3",48
"38997","Product_0963","Whse_J","Category_005","2013/2/12",100
"38998","Product_1765","Whse_J","Category_005","2015/11/2",2000
"38999","Product_1646","Whse_S","Category_024","2016/8/1",1
"39000","Product_1209","Whse_J","Category_019","2015/5/13",100
"39001","Product_0022","Whse_J","Category_005","2014/7/7",1100
"39002","Product_1295","Whse_J","Category_019","2016/11/14",200
"39003","Product_1453","Whse_J","Category_019","2015/7/21",1000
"39004","Product_1493","Whse_J","Category_019","2015/12/24",250
"39005","Product_0664","Whse_J","Category_011","2016/9/30",NA
"39006","Product_1419","Whse_A","Category_019","2016/4/27",0
"39007","Product_1470","Whse_J","Category_019","2016/3/11",3000
"39008","Product_0248","Whse_J","Category_007","2013/11/14",500
"39009","Product_1274","Whse_J","Category_019","2015/11/13",25000
"39010","Product_1016","Whse_J","Category_007","2013/1/7",100
"39011","Product_1570","Whse_J","Category_019","2016/9/27",20000
"39012","Product_1661","Whse_A","Category_026","2013/7/3",40
"39013","Product_1368","Whse_A","Category_019",NA,NA
"39014","Product_2132","Whse_S","Category_009","2015/8/5",100
"39015","Product_1766","Whse_J","Category_005","2015/4/1",1000
"39016","Product_1455","Whse_J","Category_019","2015/9/10",400
"39017","Product_0199","Whse_J","Category_007","2014/7/2",600
"39018","Product_0781","Whse_J","Category_001","2016/7/7",25
"39019","Product_1787","Whse_J","Category_006","2013/1/29",2500
"39020","Product_0155","Whse_S","Category_021","2015/10/1",846
"39021","Product_1991","Whse_J","Category_005","2015/7/28",700
"39022","Product_0701","Whse_J","Category_001","2012/5/28",50
"39023","Product_1382","Whse_J","Category_019","2013/2/27",5000
"39024","Product_1451","Whse_J","Category_019","2012/12/7",10000
"39025","Product_2134","Whse_J","Category_009","2016/6/3",3
"39026","Product_1378","Whse_J","Category_019","2015/6/24",5000
"39027","Product_1493","Whse_J","Category_019","2015/8/7",10000
"39028","Product_1397","Whse_J","Category_019","2012/1/26",12000
"39029","Product_1788","Whse_J","Category_006","2016/1/7",1000
"39030","Product_1839","Whse_J","Category_006","2016/12/12",4000
"39031","Product_0608","Whse_J","Category_001","2015/3/27",20
"39032","Product_0977","Whse_A","Category_028","2014/10/29",500
"39033","Product_1016","Whse_J","Category_007","2012/5/25",100
"39034","Product_1554","Whse_J","Category_019","2014/9/1",500
"39035","Product_1475","Whse_J","Category_019","2016/2/16",300
"39036","Product_1382","Whse_J","Category_019","2013/2/12",7000
"39037","Product_0951","Whse_A","Category_018","2014/4/10",5
"39038","Product_1451","Whse_J","Category_019","2016/10/4",48000
"39039","Product_1908","Whse_J","Category_028","2012/6/7",1
"39040","Product_1924","Whse_J","Category_001","2015/4/7",3
"39041","Product_0013","Whse_J","Category_005","2016/9/23",100
"39042","Product_1550","Whse_J","Category_019","2015/5/29",500
"39043","Product_0215","Whse_S","Category_007","2013/5/20",80
"39044","Product_1381","Whse_J","Category_019","2012/3/7",2000
"39045","Product_1420","Whse_A","Category_019",NA,NA
"39046","Product_1382","Whse_J","Category_019","2016/2/12",10000
"39047","Product_0248","Whse_J","Category_007","2015/4/21",100
"39048","Product_0819","Whse_J","Category_001","2016/6/2",10
"39049","Product_0707","Whse_J","Category_001","2014/3/27",50
